driver_id,month,trips_completed,total_miles_x,total_revenue,average_mpg,total_fuel_gallons,on_time_delivery_rate,average_idle_hours,total_miles_y,total_hours,fuel_used,avg_trip_mpg,idle_time,trip_count,idle_ratio,productivity,fuel_efficiency,home_terminal,cdl_class,employment_status,years_experience,driver_age,driver_tenure
DRV00060,2022-07-01,15,22564,45963.27,6.63,3466.3,0.467,5.7,22564,390.6,3466.2999999999997,6.629333333333333,85.1,15,0.21786994367639526,57.76753712237583,6.509534662320053,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2022-08-01,11,12544,27769.84,6.45,1961.2,0.636,8.5,12544,218.1,1961.2,6.452727272727273,94.0,11,0.4309949564419991,57.514901421366346,6.396084030185601,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2022-09-01,21,29489,61755.47,6.28,4765.9,0.429,6.1,29489,517.3,4765.900000000001,6.281904761904761,127.1,21,0.2456988208003093,57.005606031316454,6.187498688600264,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2022-10-01,19,29809,67244.91,6.3,4793.4,0.474,5.8,29809,523.6,4793.4,6.3031578947368425,110.8,19,0.2116119174942704,56.93086325439266,6.218759127133142,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2022-11-01,23,35944,81622.59,6.48,5620.4,0.522,7.1,35944,627.6,5620.4,6.4791304347826095,164.1,23,0.26147227533460804,57.272147864882086,6.3952743576969615,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2022-12-01,14,18056,35638.08,6.51,2825.8,0.5,7.4,18056,311.6,2825.8,6.507142857142857,103.8,14,0.33311938382541717,57.94608472400513,6.389694953641446,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-01-01,18,27766,59457.18,6.44,4384.2,0.444,6.7,27766,481.6,4384.2,6.440555555555556,120.7,18,0.25062292358803984,57.653654485049834,6.333196478262853,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-02-01,16,17882,38203.65,6.69,2699.5,0.25,7.4,17882,305.2,2699.5,6.6875,118.1,16,0.38695937090432503,58.5910878112713,6.624189664752732,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-03-01,19,26818,56358.32,6.4,4220.1,0.579,8.4,26818,470.4,4220.1,6.402105263157895,159.0,19,0.3380102040816327,57.01105442176871,6.354825715030449,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-04-01,17,24899,53289.44,6.48,3886.2,0.765,6.9,24899,415.0,3886.2,6.479411764705882,118.0,17,0.28433734939759037,59.99759036144578,6.407030003602491,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-05-01,19,29468,68750.54,6.37,4717.0,0.526,7.5,29468,515.0,4717.0,6.372631578947368,142.4,19,0.2765048543689321,57.21941747572816,6.247191011235955,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-06-01,15,19916,45792.15,6.61,3036.6,0.4,6.7,19916,364.4,3036.6,6.607333333333333,100.6,15,0.27607025246981337,54.654226125137214,6.5586511229664755,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-07-01,18,26682,61804.67,6.43,4159.6,0.667,5.7,26682,464.8,4159.6,6.433888888888889,102.1,18,0.21966437177280548,57.40533562822719,6.414559092220405,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-08-01,19,25760,49388.88,6.42,4028.7,0.421,6.2,25760,469.1,4028.7,6.4184210526315795,117.8,19,0.2511191643572799,54.91366446386698,6.394122173405814,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-09-01,24,29417,68716.85,6.45,4579.7,0.417,6.9,29417,510.4,4579.7,6.447083333333333,164.79999999999998,24,0.3228840125391849,57.635188087774296,6.423346507413149,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-10-01,26,45683,95673.62,6.53,6972.1,0.346,6.2,45683,783.1,6972.1,6.533076923076924,161.9,26,0.20674243391648575,58.33610011492785,6.552258286599446,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-11-01,22,33475,73364.11,6.44,5284.3,0.455,7.5,33475,584.6,5284.3,6.4381818181818184,165.0,22,0.2822442695860417,57.26137529934998,6.334803095963514,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2023-12-01,17,21034,51137.93,6.55,3238.9,0.412,7.8,21034,374.1,3238.9,6.550588235294118,132.0,17,0.3528468323977546,56.22560812616947,6.494180122881225,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-01-01,28,37177,75742.01,6.46,5900.1,0.393,7.5,37177,662.9,5900.1,6.455357142857143,209.3,28,0.31573389651531153,56.082365364308345,6.301079642717919,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-02-01,16,16625,33750.56,6.57,2578.4,0.375,6.6,16625,290.6,2578.4,6.566875,104.8,16,0.3606331727460426,57.20922229869235,6.447797083462612,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-03-01,24,36390,81236.44,6.59,5528.3,0.333,7.4,36390,648.1,5528.3,6.593333333333334,177.0,24,0.27310600216016045,56.14874247801265,6.582493714161677,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-04-01,13,21034,45586.64,6.48,3257.4,0.538,7.8,21034,368.4,3257.4,6.480769230769231,101.1,13,0.2744299674267101,57.09554831704669,6.457297230920366,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-05-01,19,25940,50844.04,6.54,4020.3,0.474,7.2,25940,447.2,4020.3,6.5394736842105265,136.7,19,0.3056797853309481,58.00536672629696,6.452254806855209,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-06-01,14,21363,45705.62,6.68,3249.8,0.714,7.0,21363,373.5,3249.8,6.675,98.2,14,0.2629183400267738,57.196787148594375,6.573635300633885,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-07-01,20,28890,64359.16,6.53,4433.4,0.4,7.4,28890,510.6,4433.4,6.5329999999999995,148.6,20,0.29103016059537795,56.58049353701527,6.516443361753959,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-08-01,18,24225,55418.1,6.28,3897.5,0.611,6.8,24225,421.4,3897.5,6.276111111111111,122.10000000000001,18,0.2897484575225439,57.48694826767917,6.2155227710070555,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-09-01,17,20609,46250.05,6.42,3199.5,0.412,6.3,20609,358.6,3199.5,6.419411764705882,106.8,17,0.297824874511991,57.47071946458449,6.441318956086889,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-10-01,19,22166,45645.15,6.57,3394.5,0.526,6.7,22166,389.5,3394.5,6.565789473684211,126.6,19,0.3250320924261874,56.90885750962773,6.529974959493298,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-11-01,14,23500,51143.48,6.41,3694.0,0.5,6.8,23500,422.5,3694.0,6.409285714285715,95.9,14,0.22698224852071008,55.62130177514793,6.361667569030861,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00060,2024-12-01,24,36997,78899.86,6.25,6017.2,0.5,6.9,36997,645.3,6017.2,6.245416666666667,164.7,24,0.25523012552301255,57.33302339996901,6.148540849564582,Oklahoma City,A,Active,6,39.487671232876714,4.4301369863013695
DRV00061,2022-01-01,22,25986,50985.65,6.31,4162.0,0.409,7.6,25986,447.0,4162.0,6.308636363636364,167.7,22,0.3751677852348993,58.13422818791946,6.24363286881307,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-02-01,11,13193,26844.9,6.56,2012.4,0.727,6.9,13193,230.6,2012.3999999999999,6.5609090909090915,76.4,11,0.3313096270598439,57.211621856027755,6.555853707016498,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-03-01,22,32659,71979.04,6.36,5193.3,0.273,7.8,32659,570.1,5193.3,6.361818181818182,171.7,22,0.3011752324153657,57.286440975267496,6.288679644927117,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-04-01,20,28183,57364.09,6.6,4343.6,0.5,7.3,28183,496.8,4343.6,6.601000000000001,145.6,20,0.2930756843800322,56.72906602254428,6.488396721613408,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-05-01,24,32603,70160.66,6.59,4948.2,0.542,8.0,32603,565.5,4948.2,6.589166666666666,192.2,24,0.3398762157382847,57.65340406719717,6.5888605957722,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-06-01,19,26360,58243.77,6.1,4350.0,0.526,7.7,26360,467.6,4350.0,6.1010526315789475,146.1,19,0.31244653550042767,56.37296834901625,6.059770114942529,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-07-01,18,27751,60637.05,6.75,4167.9,0.5,6.7,27751,487.1,4167.9,6.751666666666667,121.3,18,0.24902484089509339,56.971874358447955,6.65826915233091,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-08-01,16,18144,40510.79,6.73,2664.5,0.375,6.1,18144,315.5,2664.5,6.73125,98.0,16,0.31061806656101426,57.508716323296355,6.809532745355601,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-09-01,18,20679,46600.85,6.67,3128.5,0.333,6.9,20679,375.1,3128.5,6.6722222222222225,124.8,18,0.3327112769928019,55.12929885363903,6.609876937829631,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-10-01,27,36753,79980.84,6.61,5576.2,0.481,7.9,36753,641.6,5576.2,6.613703703703703,212.4,27,0.33104738154613467,57.28335411471321,6.591047666869912,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-11-01,17,23682,50435.09,6.75,3538.3,0.412,6.6,23682,409.3,3538.3,6.745294117647059,112.1,17,0.27388223796726113,57.8597605668214,6.693044682474635,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2022-12-01,15,20841,46175.02,6.57,3239.3,0.467,7.2,20841,373.3,3239.3,6.574,108.3,15,0.29011518885614784,55.82909188320386,6.433797425369678,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-01-01,12,14942,31649.52,6.25,2415.3,0.25,6.8,14942,255.5,2415.3,6.251666666666666,81.1,12,0.3174168297455969,58.48140900195695,6.1863950647952635,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-02-01,20,30468,64223.03,6.55,4665.5,0.45,7.8,30468,524.3,4665.5,6.547,155.8,20,0.29715811558268174,58.11176807171467,6.5304897652984675,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-03-01,27,42386,89971.6,6.59,6483.3,0.333,7.5,42386,733.7,6483.3,6.591851851851851,202.9,27,0.27654354640861384,57.77020580618781,6.5377199882775745,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-04-01,20,25906,57415.37,6.41,4076.5,0.25,5.7,25906,447.7,4076.5,6.411,114.0,20,0.2546348000893455,57.86464150100514,6.354961363915123,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-05-01,15,25645,56176.15,6.67,3869.2,0.467,8.1,25645,447.6,3869.2,6.673333333333333,120.8,15,0.26988382484361034,57.29445933869526,6.627985113201696,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-06-01,19,30712,68196.31,6.54,4737.2,0.421,6.5,30712,525.4,4737.2,6.536315789473684,124.1,19,0.23620098972211648,58.45451084887705,6.483154606096429,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-07-01,23,32021,66969.62,6.48,4913.8,0.391,7.5,32021,549.9,4913.8,6.475652173913043,172.0,23,0.3127841425713766,58.230587379523556,6.516545239936505,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-08-01,14,24418,49497.66,6.64,3650.4,0.286,6.9,24418,428.2,3650.4,6.637142857142857,96.5,14,0.2253619803829986,57.024754787482486,6.689129958360727,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-09-01,19,24335,55547.95,6.55,3682.9,0.421,6.6,24335,413.3,3682.9,6.551578947368421,125.6,19,0.30389547544156786,58.879748366803774,6.6075646908686085,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-10-01,18,25246,53670.78,6.52,3902.3,0.444,7.5,25246,436.9,3902.3,6.524444444444445,135.1,18,0.309224078736553,57.78439002059968,6.469517976577915,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-11-01,14,18581,39426.1,6.41,2881.6,0.214,7.2,18581,324.5,2881.6,6.406428571428571,101.1,14,0.3115562403697997,57.26040061633282,6.4481538034425325,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2023-12-01,16,24081,53467.17,6.6,3613.3,0.438,6.2,24081,408.9,3613.3,6.598125,98.8,16,0.24162386891660553,58.89214966984593,6.664544875875238,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-01-01,23,30137,64272.39,6.66,4527.3,0.522,6.7,30137,513.5,4527.3,6.662608695652175,153.0,23,0.29795520934761444,58.68938656280429,6.656726967508227,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-02-01,17,20151,45790.58,6.7,2991.6,0.471,7.4,20151,342.0,2991.6,6.700588235294117,125.3,17,0.36637426900584796,58.921052631578945,6.735860409145608,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-03-01,17,21040,41952.78,6.5,3299.6,0.412,7.2,21040,375.3,3299.6,6.495294117647059,121.8,17,0.32454036770583533,56.06181721289635,6.376530488544066,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-04-01,18,23961,50839.95,6.8,3471.8,0.5,7.9,23961,405.9,3471.8,6.801666666666667,142.3,18,0.3505789603350579,59.031781226903185,6.901607235439829,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-05-01,21,30416,68748.46,6.57,4617.4,0.19,6.3,30416,537.8000000000001,4617.4,6.566190476190475,131.6,21,0.24470063220528074,56.556340647080695,6.587256897821285,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-06-01,15,12277,25460.29,6.6,1844.4,0.6,6.7,12277,213.2,1844.3999999999999,6.599333333333333,99.9,15,0.4685741088180113,57.5844277673546,6.656365213619606,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-07-01,21,28656,58605.9,6.59,4421.8,0.333,8.1,28656,505.1,4421.8,6.593809523809524,170.1,21,0.336764997030291,56.7333201346268,6.4806187525442125,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-08-01,20,21806,44730.69,6.24,3456.5,0.4,6.8,21806,358.7,3456.5,6.241,136.8,20,0.38137719542793425,60.79174797881238,6.308693765369593,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-09-01,20,29836,63919.41,6.39,4695.0,0.3,6.2,29836,520.4,4695.0,6.3875,123.1,20,0.23654880860876248,57.33282090699462,6.354845580404686,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-10-01,18,29613,62789.7,6.44,4662.4,0.611,7.0,29613,509.4,4662.4,6.443333333333333,125.9,18,0.24715351393796625,58.13309776207303,6.351449897048731,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-11-01,21,30234,66952.39,6.56,4663.5,0.476,6.4,30234,526.0,4663.5,6.558571428571428,135.4,21,0.25741444866920155,57.47908745247148,6.483113541331618,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00061,2024-12-01,21,35688,77141.1,6.66,5374.0,0.571,6.4,35688,635.2,5374.0,6.6623809523809525,134.2,21,0.21127204030226696,56.18387909319899,6.640863416449572,Dallas,A,Active,25,33.56438356164384,12.131506849315068
DRV00062,2022-01-01,26,34273,74148.71,6.48,5389.0,0.654,7.7,34273,599.1,5389.0,6.476923076923077,200.3,26,0.3343348355867134,57.207477883491904,6.359807014288365,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-02-01,28,40075,84825.44,6.4,6340.2,0.464,7.5,40075,685.8,6340.2,6.403214285714285,209.7,28,0.3057742782152231,58.43540390784486,6.320778524336772,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-03-01,22,29161,61166.74,6.39,4626.8,0.455,6.9,29161,517.9,4626.8,6.3931818181818185,151.7,22,0.2929136899015254,56.30623672523654,6.302628166335264,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-04-01,23,31431,68943.61,6.48,5013.7,0.348,7.5,31431,537.1,5013.7,6.482173913043479,171.6,23,0.31949357661515543,58.519828709737475,6.269022877316154,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-05-01,13,18985,43805.04,6.35,3004.9,0.385,6.1,18985,342.3,3004.9,6.352307692307692,78.8,13,0.23020742039146946,55.46304411335086,6.318013910612666,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-06-01,22,34622,79102.58,6.51,5283.6,0.591,6.8,34622,595.4,5283.6,6.510909090909092,150.4,22,0.25260329190460196,58.14914343298623,6.552729199788023,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-07-01,21,27021,56218.47,6.72,4017.2,0.476,7.8,27021,476.9,4017.2,6.723333333333334,163.6,21,0.3430488572027679,56.65967708114909,6.726326794782436,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-08-01,20,30538,64032.68,6.41,4808.8,0.4,7.5,30538,536.6,4808.8,6.406000000000001,150.7,20,0.28084234066343644,56.91017517704062,6.350440858426218,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-09-01,13,21352,42709.75,6.36,3336.7,0.538,7.5,21352,367.6,3336.7,6.36,97.9,13,0.2663220892274211,58.084874863982584,6.399136871759524,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-10-01,17,26054,55246.1,6.42,4135.0,0.412,6.5,26054,456.8,4135.0,6.421176470588235,110.6,17,0.24211908931698772,57.03590192644483,6.300846432889964,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-11-01,17,19104,41466.44,6.48,3013.0,0.471,6.9,19104,338.0,3013.0,6.484705882352941,116.7,17,0.34526627218934913,56.5207100591716,6.340524394291404,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2022-12-01,22,27858,60335.45,6.46,4409.9,0.318,7.9,27858,487.0,4409.9,6.455454545454546,172.8,22,0.35482546201232035,57.20328542094456,6.31715004875394,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-01-01,21,28721,60117.34,6.69,4252.3,0.429,7.2,28721,496.2,4252.3,6.687142857142858,151.2,21,0.3047158403869407,57.881902458686014,6.75422712414458,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-02-01,16,22320,52898.43,6.6,3457.6,0.375,6.9,22320,394.8,3457.6,6.600625,110.69999999999999,16,0.28039513677811545,56.53495440729483,6.455344747801944,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-03-01,17,22512,50664.28,6.66,3437.4,0.353,7.6,22512,390.3,3437.4,6.656470588235294,128.6,17,0.32949013579297975,57.67870868562644,6.549135974864723,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-04-01,15,18006,36749.57,6.45,2866.5,0.133,6.9,18006,312.3,2866.5,6.445333333333334,103.8,15,0.3323727185398655,57.65609990393852,6.28152799581371,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-05-01,19,26251,58873.52,6.41,4154.8,0.421,7.3,26251,445.3,4154.8,6.411052631578947,139.6,19,0.31349651920053895,58.951268807545475,6.318234331375758,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-06-01,18,31687,67787.21,6.44,5061.8,0.611,7.1,31687,569.6,5061.8,6.443333333333333,128.1,18,0.2248946629213483,55.63026685393258,6.260026077679877,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-07-01,17,27981,66870.55,6.91,4064.0,0.471,6.7,27981,489.9,4064.0,6.914705882352941,113.3,17,0.23127168809961218,57.11573790569504,6.885088582677166,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-08-01,16,17661,36240.21,6.53,2734.1,0.312,8.2,17661,311.0,2734.1,6.533125,131.9,16,0.42411575562700965,56.78778135048231,6.459529644124209,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-09-01,16,22268,48795.0,6.73,3344.4,0.375,6.4,22268,397.1,3344.4,6.725625,102.5,16,0.2581213800050365,56.07655502392344,6.658294462384882,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-10-01,21,30197,64446.89,6.53,4657.4,0.571,7.0,30197,537.7,4657.4,6.533333333333333,146.4,21,0.2722707829644783,56.159568532639014,6.483660411388329,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-11-01,18,32096,67399.11,6.45,5093.9,0.556,6.3,32096,546.3,5093.9,6.452777777777778,113.0,18,0.20684605528098116,58.75160168405638,6.300869667641689,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2023-12-01,16,26668,62969.08,6.22,4295.6,0.5,7.7,26668,457.6,4295.6,6.216875,122.7,16,0.2681381118881119,58.27797202797203,6.208213055219294,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-01-01,11,18564,44811.37,6.55,2835.0,0.364,6.9,18564,315.4,2835.0,6.551818181818181,76.10000000000001,11,0.24128091312618902,58.85859226379201,6.548148148148148,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-02-01,22,36671,80295.65,6.47,5706.7,0.227,6.6,36671,622.3,5706.7,6.467272727272728,146.3,22,0.23509561304836898,58.92816969307408,6.425955455867665,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-03-01,33,37764,77136.51,6.52,5945.9,0.545,6.0,37764,651.7,5945.9,6.517575757575757,198.6,33,0.3047414454503606,57.946908086542884,6.351267259792462,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-04-01,24,33899,77143.03,6.62,5203.7,0.417,7.0,33899,613.8,5203.7,6.61625,168.5,24,0.2745193874226132,55.22808732486152,6.5144032130983724,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-05-01,17,20980,43949.71,6.71,3157.7,0.412,7.4,20980,356.9,3157.7,6.706470588235295,125.8,17,0.3524796861866069,58.783973101709165,6.644076384710391,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-06-01,20,32816,71090.59,6.74,4784.6,0.4,6.9,32816,587.5,4784.6,6.7385,138.3,20,0.23540425531914896,55.857021276595745,6.858671571291225,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-07-01,13,17470,35619.11,6.46,2741.0,0.615,6.1,17470,300.8,2741.0,6.461538461538462,79.0,13,0.26263297872340424,58.07845744680851,6.373586282378694,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-08-01,20,24970,52973.93,6.44,3904.9,0.4,7.4,24970,454.5,3904.9,6.441,148.0,20,0.3256325632563256,54.93949394939494,6.394529949550565,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-09-01,16,24958,51029.86,6.56,3816.3,0.438,5.3,24958,434.4,3816.3,6.560625,85.4,16,0.19659300184162065,57.45395948434623,6.539842255587873,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-10-01,23,29207,60291.58,6.65,4411.3,0.522,8.3,29207,506.7,4411.3,6.648260869565218,190.4,23,0.3757647523189264,57.6416025261496,6.620950740144628,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-11-01,27,41572,80073.59,6.34,6673.3,0.444,7.2,41572,720.3000000000001,6673.3,6.336666666666667,193.70000000000002,27,0.26891572955712895,57.71484103845619,6.229601546461271,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00062,2024-12-01,18,20391,45529.53,6.55,3196.1,0.778,6.4,20391,351.9,3196.1,6.546666666666667,115.7,18,0.3287865870986076,57.94543904518329,6.379963080003755,Charlotte,A,Active,22,65.59452054794521,9.098630136986301
DRV00063,2022-01-01,18,22853,49536.57,6.78,3402.3,0.444,6.4,22853,404.4,3402.3,6.777222222222222,115.6,18,0.2858555885262117,56.5108803165183,6.716926784822032,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-02-01,18,27369,58850.19,6.5,4216.4,0.333,6.5,27369,478.3,4216.4,6.5038888888888895,116.5,18,0.24357098055613632,57.221409157432575,6.491082439996206,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-03-01,17,19359,38396.25,6.48,2993.9,0.588,6.7,19359,339.0,2993.9,6.481764705882353,114.7,17,0.33834808259587024,57.10619469026549,6.466147833928988,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-04-01,20,27901,61618.94,6.46,4416.0,0.6,6.8,27901,499.2,4416.0,6.460500000000001,135.6,20,0.27163461538461536,55.891426282051285,6.318161231884058,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-05-01,22,34674,75725.13,6.53,5375.1,0.409,7.8,34674,609.6,5375.1,6.525454545454545,171.9,22,0.28198818897637795,56.87992125984252,6.450856728246916,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-06-01,20,30436,61445.99,6.7,4585.9,0.35,7.0,30436,515.4,4585.9,6.7035,140.5,20,0.2726038028715561,59.05316259216143,6.636865173684555,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-07-01,28,43413,93147.05,6.53,6841.4,0.536,7.9,43413,744.6,6841.4,6.531071428571429,220.2,28,0.2957292506043513,58.30378726833199,6.345631011196539,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-08-01,17,25122,57387.33,6.3,4027.2,0.588,6.1,25122,429.3,4027.2,6.301176470588236,104.1,17,0.24248777078965755,58.51851851851852,6.2380810488677,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-09-01,15,19132,39866.56,6.39,2990.4,0.333,6.8,19132,336.8,2990.4,6.3853333333333335,101.60000000000001,15,0.3016627078384798,56.80522565320665,6.39780631353665,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-10-01,24,26307,58191.95,6.58,4012.0,0.5,7.7,26307,460.8,4012.0,6.5754166666666665,183.8,24,0.3988715277777778,57.08984375,6.557078763708874,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-11-01,25,40741,83984.6,6.47,6334.3,0.32,7.1,40741,712.1,6334.3,6.466,177.4,25,0.249122314281702,57.212470158685576,6.431807776707766,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
DRV00063,2022-12-01,13,17399,33612.66,6.37,2727.8,0.385,6.6,17399,306.90000000000003,2727.8,6.373846153846154,86.0,13,0.28022157054415114,56.692733789507976,6.37840017596598,Minneapolis,A,Active,2,46.178082191780824,9.961643835616439
