driver_id,month,total_miles,total_hours,total_fuel,avg_mpg,idle_time,trip_count,idle_ratio,productivity,fuel_efficiency,home_terminal,cdl_class,employment_status,years_experience,date_of_birth,hire_date,driver_age,driver_tenure
DRV00079,2024-06-01,25718,445.9,3968.0,6.6688888888888895,128.4,18,0.28795694101816555,57.67660910518054,6.481350806451613,Salt Lake City,A,Active,4,1969-02-16,2021-06-28,56.85479452054795,4.457534246575342
DRV00079,2024-07-01,30181,529.3,4548.9,6.598000000000001,137.3,20,0.2593992064991499,57.0205932363499,6.634790828551958,Salt Lake City,A,Active,4,1969-02-16,2021-06-28,56.85479452054795,4.457534246575342
DRV00079,2024-08-01,23219,409.9,3575.1,6.505,148.9,20,0.36325933154427914,56.64552329836546,6.494643506475343,Salt Lake City,A,Active,4,1969-02-16,2021-06-28,56.85479452054795,4.457534246575342
DRV00079,2024-09-01,18398,323.4,2946.0,6.328125,116.1,16,0.3589981447124304,56.88930117501546,6.2450780719619825,Salt Lake City,A,Active,4,1969-02-16,2021-06-28,56.85479452054795,4.457534246575342
DRV00079,2024-10-01,33729,594.1,5451.5,6.212727272727273,138.3,22,0.23278909274532908,56.77327049318296,6.187104466660553,Salt Lake City,A,Active,4,1969-02-16,2021-06-28,56.85479452054795,4.457534246575342
DRV00079,2024-11-01,27767,481.8,4367.1,6.396190476190476,152.5,21,0.31652137816521375,57.63179742631797,6.358223993038858,Salt Lake City,A,Active,4,1969-02-16,2021-06-28,56.85479452054795,4.457534246575342
DRV00079,2024-12-01,19296,348.8,2965.2,6.645714285714286,115.6,14,0.33142201834862384,55.32110091743119,6.507486847430191,Salt Lake City,A,Active,4,1969-02-16,2021-06-28,56.85479452054795,4.457534246575342
DRV00080,2022-01-01,28532,508.0,4452.3,6.639473684210526,143.6,19,0.2826771653543307,56.16535433070866,6.408373200368349,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-02-01,17915,317.7,2686.6,6.638,109.5,15,0.34466477809254015,56.389675794774945,6.668279609915879,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-03-01,18689,327.3,2795.0,6.610666666666666,86.1,15,0.26306141154903756,57.100519401161016,6.686583184257603,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-04-01,30220,531.9,4593.2,6.627222222222223,118.0,18,0.22184621169392743,56.81519082534311,6.579291126012366,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-05-01,30216,541.3,4652.2,6.578571428571429,133.3,21,0.24625900609643456,55.82117125438759,6.494991616869438,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-06-01,30717,560.0,4724.0,6.6335,143.0,20,0.25535714285714284,54.85178571428571,6.502328535139712,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-07-01,23839,404.5,3840.2000000000003,6.345625,132.1,16,0.32657601977750306,58.934487021013595,6.207749596375188,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-08-01,28015,494.6,4469.5,6.333529411764706,124.4,17,0.2515163768701981,56.64173069146785,6.268038930529142,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-09-01,25554,425.2,4015.7,6.465625,112.0,16,0.2634054562558796,60.098777046095954,6.36352317155166,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-10-01,22455,383.6,3445.8,6.50235294117647,138.2,17,0.36027111574556825,58.53753910323253,6.516628939578617,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-11-01,13952,240.39999999999998,2204.6,6.476428571428571,98.2,14,0.4084858569051581,58.03660565723794,6.32858568447791,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2022-12-01,26747,468.4,4021.0,6.517058823529412,128.3,17,0.27391118701964134,57.102903501280956,6.65182790350659,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-01-01,22056,382.5,3499.1,6.348888888888889,137.3,18,0.3589542483660131,57.66274509803922,6.303335143322569,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-02-01,22343,402.8,3506.7000000000003,6.6161111111111115,143.8,18,0.3570009930486594,55.46921549155908,6.371517381013488,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-03-01,19128,333.3,2938.3,6.50625,118.0,16,0.354035403540354,57.38973897389739,6.509886669162441,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-04-01,26868,470.5,4353.1,6.362,146.6,20,0.31158342189160465,57.10520722635494,6.172153178194849,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-05-01,30205,533.8,4680.1,6.521578947368421,133.0,19,0.24915698763581867,56.58486324466092,6.453921924745197,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-06-01,11273,197.7,1747.0,6.54111111111111,70.4,9,0.3560950935761255,57.02073849266566,6.4527761877504295,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-07-01,16966,298.1,2737.5,6.315882352941177,124.0,17,0.4159677960415967,56.91378731969137,6.197625570776256,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-08-01,14139,248.5,2117.1,6.499090909090909,64.7,11,0.2603621730382294,56.89738430583501,6.678475272778801,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-09-01,24124,425.9,3719.4,6.501764705882353,109.9,17,0.2580417938483212,56.642404320262976,6.485992364359843,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-10-01,29879,535.6,4664.1,6.4030000000000005,155.9,20,0.29107542942494397,55.78603435399552,6.406166248579575,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-11-01,25906,452.5,3819.2,6.586,130.6,20,0.28861878453038675,57.25082872928177,6.783095936321743,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2023-12-01,31306,533.3,4922.7,6.462857142857143,151.9,21,0.2848303018938684,58.70241890118133,6.359518150608406,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-01-01,17356,302.9,2677.0,6.484166666666667,89.5,12,0.29547705513370753,57.299438758666234,6.483376914456481,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-02-01,14153,253.0,2258.3,6.355,92.7,16,0.36640316205533596,55.940711462450594,6.267103573484479,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-03-01,25134,430.5,3831.2,6.655,112.89999999999999,16,0.262253193960511,58.383275261324044,6.560346627688453,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-04-01,13966,241.8,2179.5,6.449,69.3,10,0.2866004962779156,57.758478081058726,6.40789171828401,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-05-01,28450,510.5,4412.5,6.4616,179.20000000000002,25,0.351028403525955,55.72967678746327,6.447592067988668,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-06-01,30805,526.0,4789.3,6.541764705882353,116.8,17,0.2220532319391635,58.56463878326996,6.432046436848808,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-07-01,13067,241.0,2137.8,6.1433333333333335,76.0,12,0.3153526970954357,54.219917012448136,6.112358499391898,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-08-01,20751,373.9,3390.3,6.295,104.2,14,0.27868414014442366,55.49879646964429,6.120697283426245,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-09-01,37567,669.7,5771.6,6.49,155.7,25,0.23249216066895623,56.09526653725548,6.508940328505093,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-10-01,30059,517.7,4416.7,6.669130434782608,174.8,23,0.33764728607301525,58.062584508402544,6.805759956528631,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-11-01,19221,345.0,3031.0,6.537272727272727,63.2,11,0.18318840579710147,55.71304347826087,6.34147146156384,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00080,2024-12-01,36841,623.4,5684.3,6.550909090909091,171.8,22,0.27558549887712547,59.09688803336542,6.48118501838397,Atlanta,A,Active,3,1976-06-20,2014-08-03,49.50958904109589,11.364383561643836
DRV00081,2022-01-01,20184,349.2,3119.4,6.583684210526316,142.8,19,0.4089347079037801,57.80068728522337,6.470475091363723,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-02-01,22001,384.40000000000003,3513.9,6.31764705882353,124.8,17,0.3246618106139438,57.234651404786675,6.2611343521443406,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-03-01,25222,419.2,3828.8,6.630588235294118,130.8,17,0.3120229007633588,60.16698473282443,6.587442540743836,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-04-01,18068,321.4,2744.8,6.713333333333334,111.4,15,0.34660858742999384,56.216552582451776,6.582628971145438,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-05-01,18864,335.5,2876.8,6.573076923076924,86.7,13,0.25842026825633385,56.22652757078986,6.557285873192436,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-06-01,35446,595.7,5415.2,6.6,159.2,22,0.267248615074702,59.503105590062106,6.545649283498301,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-07-01,35220,602.4,5446.2,6.5075,181.7,24,0.3016268260292165,58.46613545816733,6.46689434835298,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-08-01,31186,563.3,4882.4,6.458260869565217,164.8,23,0.2925616900408309,55.36303923309072,6.387432410290022,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-09-01,34294,593.9,5306.4,6.533043478260869,149.9,23,0.2523993938373464,57.74372790031992,6.462761947836575,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-10-01,12253,221.5,1841.7,6.737333333333334,114.8,15,0.5182844243792325,55.318284424379236,6.65309225172395,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-11-01,21991,384.8,3413.4,6.465714285714285,105.6,14,0.2744282744282744,57.149168399168396,6.442549950196285,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2022-12-01,27981,515.4,4462.7,6.427826086956522,159.5,23,0.30946837407838573,54.289871944121074,6.269971093732494,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-01-01,19783,347.6,2999.0,6.718333333333334,97.4,12,0.2802071346375144,56.91311852704258,6.596532177392464,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-02-01,23813,407.2,3792.4,6.297058823529412,105.7,17,0.2595776031434185,58.47986247544205,6.279137221812045,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-03-01,24400,414.3,3815.7,6.30625,118.10000000000001,16,0.2850591358918658,58.89452087859039,6.394632701732316,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-04-01,21168,356.5,3190.2,6.590625,121.2,16,0.3399719495091164,59.37727910238429,6.635320669550499,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-05-01,33182,563.6,5130.7,6.4,137.7,20,0.24432221433640877,58.87508871540099,6.467343637320444,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-06-01,24848,437.3,3701.6,6.765789473684211,133.5,19,0.3052824148182026,56.821404070432195,6.71277285498163,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-07-01,13161,237.4,1991.5,6.683333333333334,77.5,12,0.32645324347093513,55.438079191238415,6.608586492593522,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-08-01,18358,330.5,2736.6,6.724,109.7,15,0.3319213313161876,55.54614220877458,6.708324197909815,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-09-01,41257,725.1,6483.4,6.403478260869565,169.4,23,0.23362294855881946,56.898358847055576,6.3634821235771355,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-10-01,29636,512.1,4473.2,6.59909090909091,137.9,22,0.2692833430970514,57.87150947080648,6.625234731288563,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-11-01,29724,530.6,4657.6,6.334117647058824,109.6,17,0.2065586128910667,56.01960045231813,6.381827550669873,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2023-12-01,24561,420.3,3796.0,6.382941176470588,122.19999999999999,17,0.290744706162265,58.436830835117775,6.470231822971549,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-01-01,25336,463.90000000000003,3764.9,6.780714285714287,90.2,14,0.19443845656391462,54.615218797154554,6.729528008712051,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-02-01,42492,732.3,6533.2,6.569166666666667,158.29999999999998,24,0.21616823706131366,58.02539942646457,6.504010285924203,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-03-01,29051,511.7,4275.6,6.747,133.2,20,0.2603087746726597,56.77350009771351,6.794601927214893,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-04-01,22201,389.5,3317.5,6.726315789473684,150.4,19,0.3861360718870347,56.9987163029525,6.692087415222306,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-05-01,38384,675.0,6119.7,6.321666666666666,168.6,24,0.24977777777777777,56.86518518518518,6.272202885762374,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-06-01,17598,302.2,2710.1,6.478571428571429,73.6,14,0.24354731965585705,58.232958305757776,6.493487325190952,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-07-01,31808,564.7,4972.3,6.379583333333334,176.2,24,0.31202408358420397,56.327253408889675,6.397039599380568,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-08-01,21113,380.7,3236.6,6.52125,104.3,16,0.27396900446545835,55.45836616758603,6.5232033615522464,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-09-01,21312,381.0,3151.5,6.675882352941176,112.1,17,0.2942257217847769,55.93700787401575,6.762494050452165,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-10-01,34192,606.1,5248.9,6.526000000000001,125.6,20,0.20722653027553206,56.41313314634549,6.514126769418355,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-11-01,27109,473.8,4216.5,6.4944999999999995,131.6,20,0.27775432672013506,57.216124947235116,6.429265978892446,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00081,2024-12-01,29516,517.8,4495.4,6.69695652173913,161.4,23,0.3117033603707996,57.00270374662032,6.565822841126486,Chicago,A,Active,6,1985-11-03,2019-06-13,40.131506849315066,6.501369863013698
DRV00082,2022-01-01,28292,494.2,4316.3,6.693913043478261,192.5,23,0.3895184135977337,57.24807770133549,6.554688042999791,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-02-01,29269,493.6,4635.1,6.4275,125.0,20,0.2532414910858995,59.29700162074554,6.314642618282237,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-03-01,9512,166.89999999999998,1408.3,6.626363636363636,103.6,11,0.6207309766327143,56.99221090473338,6.754242703969325,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-04-01,26756,479.4,4155.8,6.389444444444445,134.1,18,0.27972465581977474,55.81143095536087,6.438230906203378,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-05-01,21191,362.6,3255.3,6.633529411764705,127.2,17,0.35079977937120793,58.44180915609487,6.5096918870764595,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-06-01,21215,374.5,3369.0,6.2768749999999995,119.8,16,0.3198931909212283,56.648865153538054,6.297120807361234,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-07-01,35558,615.7,5424.1,6.544615384615384,167.20000000000002,26,0.27156082507714796,57.75215202208867,6.555557604026474,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-08-01,22523,389.8,3506.4,6.4321052631578945,117.1,19,0.3004104669061057,57.78091328886608,6.423397216518366,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-09-01,29398,515.3,4499.2,6.497368421052632,148.7,19,0.28856976518532895,57.0502619833107,6.534050497866287,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-10-01,39893,707.8,6342.7,6.315925925925926,198.3,27,0.28016388810398424,56.36196665724781,6.289592760180995,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-11-01,25915,451.3,3940.5,6.62,139.6,20,0.3093286062486151,57.42300022158209,6.576576576576577,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2022-12-01,36587,620.3,5489.1,6.65391304347826,169.9,23,0.27389972593906176,58.98275028212156,6.6653914120711955,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-01-01,23107,396.6,3666.4,6.412105263157895,117.2,19,0.29551185073121533,58.262733232476045,6.302367444905084,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-02-01,23537,408.8,3640.7,6.421176470588235,105.3,17,0.25758317025440314,57.57583170254403,6.464965528607136,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-03-01,23587,422.2,3520.3,6.653157894736842,117.6,19,0.2785409758408337,55.86688773093321,6.700281226031872,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-04-01,21689,383.3,3257.4,6.574375,109.6,16,0.28593790764414295,56.58492042786329,6.658377847362927,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-05-01,24706,444.3,3770.0,6.6376470588235295,119.2,17,0.2682871933378348,55.606572135944184,6.553315649867374,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-06-01,33721,582.1,5096.3,6.6530000000000005,144.0,20,0.24738017522762412,57.92990895035217,6.616761179679375,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-07-01,30386,530.8,4822.4,6.358421052631579,131.5,19,0.24773926149208744,57.245666917859836,6.30101194426012,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-08-01,24605,432.0,3818.1,6.465882352941176,103.8,17,0.24027777777777778,56.95601851851852,6.444304758911501,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-09-01,32844,587.6,4992.8,6.494999999999999,166.8,22,0.2838665759019741,55.89516678012253,6.578272712706297,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-10-01,37555,649.2,5702.3,6.677142857142857,125.7,21,0.19362292051756005,57.848120764017246,6.585939007067323,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-11-01,26962,470.5,4287.6,6.274117647058823,112.1,17,0.23825717321997875,57.30499468650372,6.288366452094412,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2023-12-01,29921,517.8,4663.1,6.475,158.7,22,0.30648899188876016,57.784859018926234,6.416546932298256,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-01-01,23597,420.3,3679.0,6.532105263157895,148.4,19,0.35308113252438733,56.14323102545801,6.413971187822778,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-02-01,21817,388.5,3495.2,6.275454545454545,74.2,11,0.190990990990991,56.15701415701416,6.241989013504234,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-03-01,28466,501.9,4409.6,6.4929411764705875,111.3,17,0.2217573221757322,56.71647738593346,6.455460812772133,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-04-01,26016,450.7,3941.7,6.620952380952381,137.1,21,0.3041934768138451,57.72354115819836,6.600197884161656,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-05-01,48101,841.7,7530.7,6.412068965517241,215.2,29,0.25567304265177615,57.1474397053582,6.387321231758004,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-06-01,30802,541.7,4855.7,6.560476190476191,155.0,21,0.28613623776998337,56.861731585748565,6.343472619807649,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-07-01,24664,422.5,4056.7,6.2415,147.6,20,0.3493491124260355,58.37633136094674,6.079818571745507,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-08-01,38309,668.7,6042.3,6.412222222222222,200.6,27,0.2999850456108868,57.28876925377598,6.340135378912003,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-09-01,17409,307.3,2642.9,6.635833333333333,80.6,12,0.26228441262609825,56.65148063781321,6.587082371637217,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-10-01,31473,545.4,4847.900000000001,6.510454545454545,165.8,22,0.30399706637330404,57.70627062706271,6.492089358278841,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-11-01,17435,309.5,2660.4,6.536842105263158,145.2,19,0.46914378029079157,56.33279483037157,6.55352578559615,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00082,2024-12-01,18032,319.8,2749.7,6.539375,122.3,16,0.38242651657285803,56.385240775484675,6.5578063061424885,Charlotte,A,Active,7,1981-11-28,2013-05-02,44.06575342465754,12.61917808219178
DRV00083,2022-01-01,30839,534.2,4928.9,6.427083333333333,167.0,24,0.3126169973792587,57.72931486334706,6.2567712877112545,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-02-01,22666,403.1,3416.8,6.7025,125.6,16,0.3115852145869511,56.22922351773753,6.633692343713416,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-03-01,28718,513.8,4462.5,6.394090909090909,173.2,22,0.33709614636045154,55.89334371350721,6.435406162464986,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-04-01,30758,536.8,4722.8,6.623888888888889,151.4,18,0.2820417287630403,57.29880774962743,6.512661980181248,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-05-01,19437,332.1,3153.9,6.145333333333334,111.3,15,0.3351400180668473,58.527551942186086,6.162846000190241,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-06-01,21931,390.09999999999997,3283.7000000000003,6.674,108.7,15,0.2786465008972059,56.21891822609588,6.678746535919846,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-07-01,22977,405.3,3550.0,6.538823529411765,130.7,17,0.32247717739945714,56.69133974833456,6.472394366197183,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-08-01,15311,262.4,2378.6,6.358666666666666,95.6,15,0.3643292682926829,58.34984756097561,6.436979735979148,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-09-01,40147,686.0,6320.3,6.456896551724138,191.9,29,0.2797376093294461,58.52332361516035,6.352071895321425,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-10-01,27939,504.1,4242.7,6.603684210526316,153.2,19,0.30390795477087873,55.42352707796072,6.585193391001014,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-11-01,32823,582.7,5194.1,6.31125,170.2,24,0.29208855328642525,56.32915737085979,6.31928534298531,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2022-12-01,27778,483.5,4180.2,6.593125,101.5,16,0.20992761116856257,57.45191313340227,6.645136596335104,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2023-01-01,43917,757.4,6844.9,6.433076923076923,183.8,26,0.2426722999735939,57.98389226300502,6.416017765051352,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2023-02-01,19528,348.1,3025.4,6.398125,103.60000000000001,16,0.2976156276931916,56.09882217753519,6.454683678191313,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
DRV00083,2023-03-01,17134,301.1,2729.5,6.473529411764706,127.9,17,0.4247758219860511,56.904682829624704,6.27734017219271,Portland,A,Active,21,1994-07-11,2018-10-04,31.44109589041096,7.191780821917808
